Date;Cash;Defensiv;Ausgewogen;Offensiv
22.10.18; 100,00 € ; 98,80 € ; 99,50 € ; 100,54 € 
23.10.18; 100,00 € ; 98,85 € ; 99,50 € ; 100,46 € 
24.10.18; 100,00 € ; 98,92 € ; 99,64 € ; 100,63 € 
25.10.18; 100,00 € ; 98,93 € ; 99,65 € ; 100,64 € 
26.10.18; 100,00 € ; 99,05 € ; 99,71 € ; 100,61 € 
29.10.18; 100,00 € ; 99,00 € ; 99,64 € ; 100,51 € 
30.10.18; 100,00 € ; 98,92 € ; 99,58 € ; 100,51 € 
31.10.18; 100,00 € ; 98,87 € ; 99,55 € ; 100,51 € 
01.11.18; 100,00 € ; 98,96 € ; 99,70 € ; 100,75 € 
02.11.18; 100,00 € ; 98,90 € ; 99,67 € ; 100,81 € 
05.11.18; 100,00 € ; 98,95 € ; 99,73 € ; 100,86 € 
06.11.18; 100,00 € ; 98,86 € ; 99,61 € ; 100,73 € 
07.11.18; 100,00 € ; 98,89 € ; 99,66 € ; 100,76 € 
08.11.18; 100,00 € ; 98,75 € ; 99,51 € ; 100,59 € 
09.11.18; 100,00 € ; 98,41 € ; 99,04 € ; 99,87 € 
12.11.18; 100,00 € ; 98,52 € ; 99,14 € ; 99,94 € 
13.11.18; 100,00 € ; 98,41 € ; 99,02 € ; 99,82 € 
14.11.18; 100,00 € ; 98,46 € ; 99,09 € ; 99,91 € 
15.11.18; 100,00 € ; 98,58 € ; 99,23 € ; 100,07 € 
16.11.18; 100,00 € ; 98,59 € ; 99,21 € ; 100,01 € 
19.11.18; 100,00 € ; 98,44 € ; 99,04 € ; 99,77 € 
20.11.18; 100,00 € ; 98,22 € ; 98,78 € ; 99,39 € 
21.11.18; 100,00 € ; 98,39 € ; 99,02 € ; 99,74 € 
22.11.18; 100,00 € ; 98,29 € ; 98,89 € ; 99,54 € 
23.11.18; 100,00 € ; 98,41 € ; 99,00 € ; 99,65 € 
26.11.18; 100,00 € ; 98,40 € ; 98,95 € ; 99,58 € 
27.11.18; 100,00 € ; 98,45 € ; 99,02 € ; 99,68 € 
28.11.18; 100,00 € ; 98,42 € ; 99,04 € ; 99,75 € 
29.11.18; 100,00 € ; 98,64 € ; 99,28 € ; 100,02 € 
30.11.18; 100,00 € ; 98,67 € ; 99,29 € ; 100,03 € 
03.12.18; 100,00 € ; 98,77 € ; 99,49 € ; 100,28 € 
04.12.18; 100,00 € ; 98,89 € ; 99,61 € ; 100,35 € 
05.12.18; 100,00 € ; 98,78 € ; 99,48 € ; 100,17 € 
06.12.18; 100,00 € ; 98,61 € ; 99,18 € ; 99,56 € 
07.12.18; 100,00 € ; 98,61 € ; 99,31 € ; 99,82 € 
10.12.18; 100,00 € ; 98,39 € ; 99,00 € ; 99,27 € 
11.12.18; 100,00 € ; 98,46 € ; 99,11 € ; 99,40 € 
12.12.18; 100,00 € ; 98,44 € ; 99,03 € ; 99,36 € 
13.12.18; 100,00 € ; 98,44 € ; 99,01 € ; 99,35 € 
14.12.18; 100,00 € ; 98,50 € ; 99,07 € ; 99,37 € 
17.12.18; 100,00 € ; 98,42 € ; 98,98 € ; 99,24 € 
18.12.18; 100,00 € ; 98,53 € ; 99,04 € ; 99,20 € 
19.12.18; 100,00 € ; 98,56 € ; 99,01 € ; 99,16 € 
20.12.18; 100,00 € ; 98,59 € ; 99,06 € ; 99,17 € 
21.12.18; 100,00 € ; 98,48 € ; 98,99 € ; 99,15 € 
24.12.18; 100,00 € ; 98,59 € ; 99,07 € ; 99,16 € 
25.12.18; 100,00 € ; 98,59 € ; 99,07 € ; 99,16 € 
26.12.18; 100,00 € ; 98,59 € ; 99,07 € ; 99,16 € 
27.12.18; 100,00 € ; 98,65 € ; 99,20 € ; 99,35 € 
28.12.18; 100,00 € ; 98,65 € ; 99,20 € ; 99,35 € 
31.12.18; 100,00 € ; 98,65 € ; 99,20 € ; 99,36 € 
01.01.19; 100,00 € ; 98,65 € ; 99,20 € ; 99,36 € 
02.01.19; 100,00 € ; 98,95 € ; 99,53 € ; 99,70 € 
03.01.19; 100,00 € ; 98,96 € ; 99,53 € ; 99,62 € 
04.01.19; 100,00 € ; 99,04 € ; 99,62 € ; 99,85 € 
07.01.19; 100,00 € ; 98,94 € ; 99,49 € ; 99,73 € 
08.01.19; 100,00 € ; 98,94 € ; 99,51 € ; 99,79 € 
09.01.19; 100,00 € ; 98,98 € ; 99,53 € ; 99,84 € 
10.01.19; 100,00 € ; 99,07 € ; 99,63 € ; 99,95 € 
11.01.19; 100,00 € ; 99,11 € ; 99,68 € ; 100,00 € 
14.01.19; 100,00 € ; 99,08 € ; 99,67 € ; 99,97 € 
15.01.19; 100,00 € ; 99,23 € ; 99,86 € ; 100,24 € 
16.01.19; 100,00 € ; 99,33 € ; 99,96 € ; 100,41 € 
17.01.19; 100,00 € ; 99,33 € ; 99,96 € ; 100,42 € 
18.01.19; 100,00 € ; 99,67 € ; 100,36 € ; 101,05 € 
21.01.19; 100,00 € ; 99,55 € ; 100,18 € ; 100,77 € 
22.01.19; 100,00 € ; 99,38 € ; 99,97 € ; 100,39 € 
23.01.19; 100,00 € ; 99,24 € ; 99,82 € ; 100,16 € 
24.01.19; 100,00 € ; 99,79 € ; 100,46 € ; 100,98 € 
25.01.19; 100,00 € ; 99,99 € ; 100,70 € ; 101,37 € 
28.01.19; 100,00 € ; 99,44 € ; 100,09 € ; 100,45 € 
29.01.19; 100,00 € ; 99,67 € ; 100,35 € ; 100,81 € 
30.01.19; 100,00 € ; 99,87 € ; 100,57 € ; 101,14 € 
31.01.19; 100,00 € ; 100,52 € ; 101,34 € ; 102,15 € 
01.02.19; 100,00 € ; 100,35 € ; 101,15 € ; 101,92 € 
05.02.19; 100,00 € ; 100,63 € ; 101,45 € ; 102,30 € 
06.02.19; 100,00 € ; 101,03 € ; 101,86 € ; 102,91 € 
07.02.19; 100,00 € ; 100,46 € ; 101,19 € ; 101,89 € 
08.02.19; 100,00 € ; 100,51 € ; 101,25 € ; 101,89 € 
11.02.19; 100,00 € ; 100,93 € ; 101,72 € ; 102,60 € 
12.02.19; 100,00 € ; 101,04 € ; 101,89 € ; 102,93 € 
13.02.19; 100,00 € ; 101,09 € ; 101,89 € ; 102,94 € 
14.02.19; 100,00 € ; 100,98 € ; 101,74 € ; 102,66 € 
15.02.19; 100,00 € ; 101,40 € ; 102,20 € ; 103,36 € 
18.02.19; 100,00 € ; 101,39 € ; 102,19 € ; 103,34 € 
19.02.19; 100,00 € ; 101,51 € ; 102,33 € ; 103,47 € 
20.02.19; 100,00 € ; 101,69 € ; 102,57 € ; 103,90 € 
21.02.19; 100,00 € ; 101,44 € ; 102,24 € ; 103,43 € 
22.02.19; 100,00 € ; 101,89 € ; 102,78 € ; 104,20 € 
25.02.19; 100,00 € ; 102,22 € ; 103,15 € ; 104,79 € 
26.02.19; 100,00 € ; 102,03 € ; 102,86 € ; 104,31 € 
27.02.19; 100,00 € ; 101,64 € ; 102,43 € ; 103,78 € 
28.02.19; 100,00 € ; 101,37 € ; 102,12 € ; 103,38 € 
01.03.19; 100,00 € ; 101,36 € ; 102,04 € ; 103,29 € 
04.03.19; 100,00 € ; 101,64 € ; 102,32 € ; 103,64 € 
05.03.19; 100,00 € ; 102,05 € ; 102,79 € ; 104,35 € 
06.03.19; 100,00 € ; 101,93 € ; 102,63 € ; 104,06 € 
07.03.19; 100,00 € ; 101,92 € ; 102,60 € ; 103,86 € 
08.03.19; 100,00 € ; 101,48 € ; 102,12 € ; 103,11 € 
11.03.19; 100,00 € ; 102,06 € ; 102,77 € ; 104,11 € 
12.03.19; 100,00 € ; 102,16 € ; 102,89 € ; 104,21 € 
13.03.19; 100,00 € ; 102,27 € ; 103,01 € ; 104,42 € 
14.03.19; 100,00 € ; 102,13 € ; 102,75 € ; 104,03 € 
15.03.19; 100,00 € ; 102,50 € ; 103,15 € ; 104,60 € 
18.03.19; 100,00 € ; 102,64 € ; 103,31 € ; 104,78 € 
19.03.19; 100,00 € ; 102,85 € ; 103,55 € ; 105,14 € 
20.03.19; 100,00 € ; 102,40 € ; 103,04 € ; 104,36 € 
21.03.19; 100,00 € ; 102,75 € ; 103,44 € ; 104,81 € 
22.03.19; 100,00 € ; 102,54 € ; 103,16 € ; 104,19 € 
25.03.19; 100,00 € ; 102,45 € ; 103,10 € ; 104,05 € 
26.03.19; 100,00 € ; 102,70 € ; 103,36 € ; 104,48 € 
27.03.19; 100,00 € ; 102,75 € ; 103,33 € ; 104,31 € 
28.03.19; 100,00 € ; 102,81 € ; 103,37 € ; 104,39 € 
29.03.19; 100,00 € ; 103,19 € ; 103,82 € ; 105,10 € 
01.04.19; 100,00 € ; 103,53 € ; 104,24 € ; 105,84 € 
02.04.19; 100,00 € ; 103,70 € ; 104,43 € ; 106,09 € 
03.04.19; 100,00 € ; 103,82 € ; 104,58 € ; 106,46 € 
04.04.19; 100,00 € ; 103,77 € ; 104,55 € ; 106,38 € 
05.04.19; 100,00 € ; 103,95 € ; 104,81 € ; 106,77 € 
08.04.19; 100,00 € ; 103,82 € ; 104,68 € ; 106,56 € 
09.04.19; 100,00 € ; 103,77 € ; 104,64 € ; 106,47 € 
10.04.19; 100,00 € ; 103,97 € ; 104,88 € ; 106,77 € 
11.04.19; 100,00 € ; 103,65 € ; 104,44 € ; 106,16 € 
12.04.19; 100,00 € ; 103,65 € ; 104,46 € ; 106,28 € 
15.04.19; 100,00 € ; 103,49 € ; 104,26 € ; 105,97 € 
16.04.19; 100,00 € ; 103,59 € ; 104,35 € ; 106,21 € 
17.04.19; 100,00 € ; 103,53 € ; 104,30 € ; 106,14 € 
18.04.19; 100,00 € ; 103,83 € ; 104,66 € ; 106,60 € 
19.04.19; 100,00 € ; 103,83 € ; 104,66 € ; 106,60 € 
22.04.19; 100,00 € ; 103,83 € ; 104,66 € ; 106,60 € 
23.04.19; 100,00 € ; 103,90 € ; 104,77 € ; 106,81 € 
24.04.19; 100,00 € ; 103,98 € ; 104,87 € ; 106,83 € 
25.04.19; 100,00 € ; 103,90 € ; 104,77 € ; 106,71 € 
26.04.19; 100,00 € ; 104,16 € ; 105,04 € ; 107,02 € 
29.04.19; 100,00 € ; 104,07 € ; 104,94 € ; 106,91 € 
30.04.19; 100,00 € ; 103,89 € ; 104,70 € ; 106,53 € 
01.05.19; 100,00 € ; 103,95 € ; 104,75 € ; 106,55 € 
02.05.19; 100,00 € ; 103,67 € ; 104,47 € ; 106,25 € 
03.05.19; 100,00 € ; 104,17 € ; 105,03 € ; 107,07 € 
06.05.19; 100,00 € ; 103,48 € ; 104,31 € ; 105,98 € 
07.05.19; 100,00 € ; 103,12 € ; 103,94 € ; 105,30 € 
08.05.19; 100,00 € ; 103,03 € ; 103,83 € ; 105,13 € 
09.05.19; 100,00 € ; 102,18 € ; 102,87 € ; 103,72 € 
10.05.19; 100,00 € ; 102,15 € ; 102,85 € ; 103,73 € 
13.05.19; 100,00 € ; 101,94 € ; 102,69 € ; 103,42 € 
14.05.19; 100,00 € ; 102,22 € ; 102,99 € ; 103,91 € 
15.05.19; 100,00 € ; 102,40 € ; 103,17 € ; 104,09 € 
16.05.19; 100,00 € ; 102,68 € ; 103,45 € ; 104,53 € 
17.05.19; 100,00 € ; 102,57 € ; 103,29 € ; 104,27 € 
20.05.19; 100,00 € ; 102,28 € ; 103,00 € ; 103,84 € 
21.05.19; 100,00 € ; 102,41 € ; 103,17 € ; 104,16 € 
22.05.19; 100,00 € ; 102,46 € ; 103,24 € ; 104,19 € 
23.05.19; 100,00 € ; 102,27 € ; 103,03 € ; 103,80 € 
24.05.19; 100,00 € ; 102,33 € ; 103,04 € ; 103,78 € 
27.05.19; 100,00 € ; 102,42 € ; 103,15 € ; 103,94 € 
28.05.19; 100,00 € ; 102,48 € ; 103,16 € ; 103,89 € 
29.05.19; 100,00 € ; 102,35 € ; 103,08 € ; 103,69 € 
30.05.19; 100,00 € ; 102,44 € ; 103,21 € ; 103,90 € 
31.05.19; 100,00 € ; 102,41 € ; 103,23 € ; 103,83 € 
03.06.19; 100,00 € ; 102,50 € ; 103,37 € ; 103,93 € 
04.06.19; 100,00 € ; 102,60 € ; 103,44 € ; 104,04 € 
05.06.19; 100,00 € ; 102,85 € ; 103,69 € ; 104,33 € 
06.06.19; 100,00 € ; 102,95 € ; 103,81 € ; 104,46 € 
07.06.19; 100,00 € ; 103,26 € ; 104,08 € ; 104,75 € 
10.06.19; 100,00 € ; 103,16 € ; 104,00 € ; 104,73 € 
11.06.19; 100,00 € ; 103,35 € ; 104,17 € ; 105,00 € 
12.06.19; 100,00 € ; 103,32 € ; 104,17 € ; 104,98 € 
13.06.19; 100,00 € ; 103,41 € ; 104,33 € ; 105,19 € 
14.06.19; 100,00 € ; 103,49 € ; 104,45 € ; 105,31 € 
17.06.19; 100,00 € ; 103,46 € ; 104,40 € ; 105,21 € 
18.06.19; 100,00 € ; 104,12 € ; 105,07 € ; 106,06 € 
19.06.19; 100,00 € ; 103,97 € ; 104,89 € ; 105,84 € 
20.06.19; 100,00 € ; 104,59 € ; 105,63 € ; 106,65 € 
21.06.19; 100,00 € ; 104,28 € ; 105,33 € ; 106,42 € 
24.06.19; 100,00 € ; 104,19 € ; 105,30 € ; 106,31 € 
25.06.19; 100,00 € ; 104,26 € ; 105,36 € ; 106,33 € 
26.06.19; 100,00 € ; 104,04 € ; 105,16 € ; 106,14 € 
27.06.19; 100,00 € ; 104,04 € ; 105,15 € ; 106,15 € 
28.06.19; 100,00 € ; 104,30 € ; 105,39 € ; 106,41 € 
01.07.19; 100,00 € ; 104,73 € ; 105,81 € ; 107,03 € 
02.07.19; 100,00 € ; 104,85 € ; 105,94 € ; 107,20 € 
03.07.19; 100,00 € ; 105,37 € ; 106,49 € ; 107,80 € 
04.07.19; 100,00 € ; 105,56 € ; 106,74 € ; 108,17 € 
05.07.19; 100,00 € ; 105,12 € ; 106,32 € ; 107,80 € 
08.07.19; 100,00 € ; 105,16 € ; 106,35 € ; 107,76 € 
09.07.19; 100,00 € ; 105,00 € ; 106,24 € ; 107,65 € 
10.07.19; 100,00 € ; 105,04 € ; 106,35 € ; 107,87 € 
11.07.19; 100,00 € ; 104,92 € ; 106,18 € ; 107,68 € 
12.07.19; 100,00 € ; 104,92 € ; 106,20 € ; 107,77 € 
15.07.19; 100,00 € ; 105,07 € ; 106,33 € ; 107,89 € 
16.07.19; 100,00 € ; 105,15 € ; 106,46 € ; 108,11 € 
17.07.19; 100,00 € ; 105,11 € ; 106,41 € ; 107,98 € 
18.07.19; 100,00 € ; 105,09 € ; 106,35 € ; 107,80 € 
19.07.19; 100,00 € ; 105,26 € ; 106,48 € ; 107,96 € 
22.07.19; 100,00 € ; 105,21 € ; 106,41 € ; 107,84 € 
23.07.19; 100,00 € ; 105,44 € ; 106,68 € ; 108,21 € 
24.07.19; 100,00 € ; 105,67 € ; 106,92 € ; 108,50 € 
25.07.19; 100,00 € ; 105,39 € ; 106,66 € ; 108,19 € 
26.07.19; 100,00 € ; 105,60 € ; 106,95 € ; 108,60 € 
29.07.19; 100,00 € ; 105,50 € ; 106,87 € ; 108,47 € 
30.07.19; 100,00 € ; 105,26 € ; 106,67 € ; 108,18 € 
31.07.19; 100,00 € ; 105,45 € ; 106,85 € ; 108,33 € 
01.08.19; 100,00 € ; 105,51 € ; 107,12 € ; 108,67 € 
02.08.19; 100,00 € ; 104,60 € ; 106,07 € ; 106,96 € 
05.08.19; 100,00 € ; 103,86 € ; 105,26 € ; 105,63 € 
06.08.19; 100,00 € ; 103,93 € ; 105,34 € ; 105,65 € 
07.08.19; 100,00 € ; 104,25 € ; 105,71 € ; 106,00 € 
08.08.19; 100,00 € ; 104,46 € ; 106,11 € ; 106,80 € 
09.08.19; 100,00 € ; 104,44 € ; 105,99 € ; 106,52 € 
12.08.19; 100,00 € ; 104,23 € ; 105,74 € ; 106,08 € 
13.08.19; 100,00 € ; 104,40 € ; 105,97 € ; 106,42 € 
14.08.19; 100,00 € ; 104,41 € ; 105,89 € ; 106,13 € 
15.08.19; 100,00 € ; 104,70 € ; 106,16 € ; 106,29 € 
16.08.19; 100,00 € ; 104,74 € ; 106,22 € ; 106,49 € 
19.08.19; 100,00 € ; 104,75 € ; 106,22 € ; 106,58 € 
20.08.19; 100,00 € ; 104,75 € ; 106,28 € ; 106,58 € 
21.08.19; 100,00 € ; 104,79 € ; 106,34 € ; 106,69 € 
22.08.19; 100,00 € ; 104,67 € ; 106,22 € ; 106,58 € 
23.08.19; 100,00 € ; 104,56 € ; 106,14 € ; 106,42 € 
26.08.19; 100,00 € ; 104,65 € ; 106,22 € ; 106,51 € 
27.08.19; 100,00 € ; 104,90 € ; 106,52 € ; 106,80 € 
28.08.19; 100,00 € ; 105,00 € ; 106,63 € ; 106,90 € 
29.08.19; 100,00 € ; 105,08 € ; 106,72 € ; 107,10 € 
30.08.19; 100,00 € ; 105,19 € ; 106,84 € ; 107,28 € 
02.09.19; 100,00 € ; 105,20 € ; 106,90 € ; 107,40 € 
03.09.19; 100,00 € ; 105,34 € ; 107,07 € ; 107,53 € 
04.09.19; 100,00 € ; 105,46 € ; 107,22 € ; 107,80 € 
05.09.19; 100,00 € ; 105,32 € ; 106,99 € ; 107,78 € 
06.09.19; 100,00 € ; 105,51 € ; 107,18 € ; 107,97 € 
09.09.19; 100,00 € ; 105,28 € ; 106,90 € ; 107,72 € 
10.09.19; 100,00 € ; 104,98 € ; 106,57 € ; 107,36 € 
11.09.19; 100,00 € ; 105,40 € ; 107,04 € ; 108,11 € 
12.09.19; 100,00 € ; 105,42 € ; 107,04 € ; 108,13 € 
13.09.19; 100,00 € ; 105,12 € ; 106,75 € ; 108,02 € 
16.09.19; 100,00 € ; 105,17 € ; 106,84 € ; 108,09 € 
17.09.19; 100,00 € ; 105,07 € ; 106,75 € ; 107,89 € 
18.09.19; 100,00 € ; 105,16 € ; 106,83 € ; 107,89 € 
19.09.19; 100,00 € ; 105,36 € ; 107,01 € ; 108,14 € 
20.09.19; 100,00 € ; 105,47 € ; 107,16 € ; 108,34 € 
23.09.19; 100,00 € ; 105,54 € ; 107,25 € ; 108,29 € 
24.09.19; 100,00 € ; 105,42 € ; 107,10 € ; 107,99 € 
25.09.19; 100,00 € ; 105,22 € ; 106,86 € ; 107,72 € 
26.09.19; 100,00 € ; 105,34 € ; 106,99 € ; 107,92 € 
27.09.19; 100,00 € ; 105,40 € ; 107,01 € ; 107,93 € 
30.09.19; 100,00 € ; 105,24 € ; 106,71 € ; 107,53 € 
01.10.19; 100,00 € ; 104,99 € ; 106,46 € ; 107,03 € 
02.10.19; 100,00 € ; 104,31 € ; 105,82 € ; 106,16 € 
03.10.19; 100,00 € ; 104,30 € ; 105,90 € ; 106,36 € 
04.10.19; 100,00 € ; 104,84 € ; 106,45 € ; 107,04 € 
07.10.19; 100,00 € ; 104,86 € ; 106,39 € ; 106,95 € 
08.10.19; 100,00 € ; 104,55 € ; 106,10 € ; 106,48 € 
09.10.19; 100,00 € ; 104,57 € ; 106,18 € ; 106,70 € 
10.10.19; 100,00 € ; 104,59 € ; 106,19 € ; 106,90 € 
11.10.19; 100,00 € ; 104,91 € ; 106,49 € ; 107,51 € 
14.10.19; 100,00 € ; 104,84 € ; 106,42 € ; 107,35 € 
15.10.19; 100,00 € ; 104,94 € ; 106,50 € ; 107,55 € 
16.10.19; 100,00 € ; 104,88 € ; 106,48 € ; 107,54 € 
17.10.19; 100,00 € ; 104,78 € ; 106,36 € ; 107,37 € 
18.10.19; 100,00 € ; 104,53 € ; 106,06 € ; 106,96 € 
21.10.19; 100,00 € ; 104,52 € ; 106,07 € ; 107,11 € 
22.10.19; 100,00 € ; 104,68 € ; 106,25 € ; 107,27 € 
23.10.19; 100,00 € ; 104,83 € ; 106,41 € ; 107,38 € 
24.10.19; 100,00 € ; 105,06 € ; 106,73 € ; 107,89 € 
25.10.19; 100,00 € ; 105,18 € ; 106,91 € ; 108,21 € 
28.10.19; 100,00 € ; 105,12 € ; 106,83 € ; 108,27 € 
29.10.19; 100,00 € ; 105,02 € ; 106,73 € ; 108,11 € 
30.10.19; 100,00 € ; 104,93 € ; 106,59 € ; 107,83 € 
31.10.19; 100,00 € ; 105,09 € ; 106,74 € ; 107,81 € 
01.11.19; 100,00 € ; 105,40 € ; 107,13 € ; 108,50 € 
04.11.19; 100,00 € ; 105,76 € ; 107,60 € ; 109,26 € 
05.11.19; 100,00 € ; 105,79 € ; 107,63 € ; 109,49 € 
06.11.19; 100,00 € ; 105,86 € ; 107,72 € ; 109,57 € 
07.11.19; 100,00 € ; 105,84 € ; 107,73 € ; 109,82 € 
08.11.19; 100,00 € ; 105,74 € ; 107,59 € ; 109,56 € 
11.11.19; 100,00 € ; 105,34 € ; 107,12 € ; 108,95 € 
12.11.19; 100,00 € ; 105,44 € ; 107,21 € ; 109,08 € 
13.11.19; 100,00 € ; 105,28 € ; 107,04 € ; 108,71 € 
14.11.19; 100,00 € ; 105,32 € ; 107,10 € ; 108,67 € 
15.11.19; 100,00 € ; 105,43 € ; 107,20 € ; 108,85 € 
18.11.19; 100,00 € ; 105,46 € ; 107,16 € ; 108,74 € 
19.11.19; 100,00 € ; 105,53 € ; 107,28 € ; 108,87 € 
20.11.19; 100,00 € ; 105,52 € ; 107,30 € ; 108,88 € 
21.11.19; 100,00 € ; 105,19 € ; 106,96 € ; 108,43 € 
22.11.19; 100,00 € ; 105,46 € ; 107,20 € ; 108,71 € 
25.11.19; 100,00 € ; 105,94 € ; 107,68 € ; 109,42 € 
26.11.19; 100,00 € ; 105,93 € ; 107,65 € ; 109,36 € 
27.11.19; 100,00 € ; 106,13 € ; 107,86 € ; 109,67 € 
28.11.19; 100,00 € ; 106,11 € ; 107,86 € ; 109,69 € 
29.11.19; 100,00 € ; 105,81 € ; 107,55 € ; 109,23 € 
02.12.19; 100,00 € ; 105,11 € ; 106,81 € ; 108,29 € 
03.12.19; 100,00 € ; 105,07 € ; 106,72 € ; 107,88 € 
04.12.19; 100,00 € ; 105,42 € ; 107,16 € ; 108,73 € 
05.12.19; 100,00 € ; 105,32 € ; 107,07 € ; 108,64 € 
06.12.19; 100,00 € ; 105,78 € ; 107,54 € ; 109,39 € 
09.12.19; 100,00 € ; 105,74 € ; 107,47 € ; 109,23 € 
10.12.19; 100,00 € ; 105,62 € ; 107,35 € ; 109,05 € 
11.12.19; 100,00 € ; 105,76 € ; 107,53 € ; 109,29 € 
12.12.19; 100,00 € ; 105,91 € ; 107,75 € ; 109,74 € 
13.12.19; 100,00 € ; 106,24 € ; 108,05 € ; 110,03 € 
16.12.19; 100,00 € ; 106,54 € ; 108,36 € ; 110,61 € 
17.12.19; 100,00 € ; 106,51 € ; 108,34 € ; 110,54 € 
18.12.19; 100,00 € ; 106,63 € ; 108,55 € ; 110,96 € 
19.12.19; 100,00 € ; 106,72 € ; 108,67 € ; 111,13 € 
20.12.19; 100,00 € ; 107,13 € ; 109,15 € ; 111,86 € 
23.12.19; 100,00 € ; 107,10 € ; 109,13 € ; 111,81 € 
27.12.19; 100,00 € ; 107,10 € ; 109,13 € ; 111,81 € 
30.12.19; 100,00 € ; 106,89 € ; 108,91 € ; 111,61 € 
02.01.20; 100,00 € ; 107,23 € ; 109,37 € ; 112,32 € 
03.01.20; 100,00 € ; 107,28 € ; 109,46 € ; 112,30 € 
06.01.20; 100,00 € ; 107,07 € ; 109,30 € ; 111,98 € 
07.01.20; 100,00 € ; 107,30 € ; 109,63 € ; 112,52 € 
08.01.20; 100,00 € ; 107,29 € ; 109,64 € ; 112,62 € 
09.01.20; 100,00 € ; 107,69 € ; 110,12 € ; 113,38 € 
10.01.20; 100,00 € ; 107,63 € ; 110,12 € ; 113,55 € 
13.01.20; 100,00 € ; 107,91 € ; 110,32 € ; 113,67 € 
14.01.20; 100,00 € ; 107,88 € ; 110,27 € ; 113,66 € 
15.01.20; 100,00 € ; 107,82 € ; 110,23 € ; 113,54 € 
16.01.20; 100,00 € ; 108,16 € ; 110,54 € ; 113,84 € 
17.01.20; 100,00 € ; 108,42 € ; 110,93 € ; 114,56 € 
20.01.20; 100,00 € ; 108,42 € ; 110,95 € ; 114,58 € 
21.01.20; 100,00 € ; 108,07 € ; 110,51 € ; 113,83 € 
22.01.20; 100,00 € ; 108,17 € ; 110,58 € ; 113,89 € 
23.01.20; 100,00 € ; 107,86 € ; 110,28 € ; 113,41 € 
24.01.20; 100,00 € ; 108,23 € ; 110,71 € ; 113,95 € 
27.01.20; 100,00 € ; 107,05 € ; 109,38 € ; 111,80 € 
28.01.20; 100,00 € ; 107,47 € ; 109,81 € ; 112,34 € 
29.01.20; 100,00 € ; 107,50 € ; 109,86 € ; 112,49 € 
30.01.20; 100,00 € ; 107,14 € ; 109,41 € ; 111,66 € 
31.01.20; 100,00 € ; 106,76 € ; 108,88 € ; 110,69 € 
03.02.20; 100,00 € ; 106,86 € ; 109,00 € ; 110,93 € 
04.02.20; 100,00 € ; 107,39 € ; 109,53 € ; 111,83 € 
05.02.20; 100,00 € ; 107,47 € ; 109,68 € ; 112,29 € 
06.02.20; 100,00 € ; 107,69 € ; 109,95 € ; 112,67 € 
07.02.20; 100,00 € ; 107,76 € ; 110,01 € ; 112,59 € 
10.02.20; 100,00 € ; 107,98 € ; 110,23 € ; 112,76 € 
11.02.20; 100,00 € ; 108,16 € ; 110,40 € ; 113,12 € 
12.02.20; 100,00 € ; 108,37 € ; 110,68 € ; 113,59 € 
13.02.20; 100,00 € ; 108,49 € ; 110,85 € ; 113,83 € 
14.02.20; 100,00 € ; 108,47 € ; 110,85 € ; 113,84 € 
